Fracción Volumen,Radio (nm),Espesor de la película (nm),Índice de absorción
3.0,15.0,108.0,0.0385667481358189
3.0,16.0,113.0,0.0019292310535706
3.0,15.0,109.0,
3.0,15.0,109.0,0.0013811102551303
3.0,15.0,108.0,0.015274723538005
3.0,15.0,108.0,0.0001483561757788
3.0,15.0,108.0,0.0011874510336495
3.0,15.0,108.0,
3.0,15.0,108.0,0.0001277165905305
3.0,15.0,108.0,0.0016342373696048
3.0,15.0,108.0,0.0073735055068602
3.0,15.0,108.0,0.0005241364539738
3.0,15.0,108.0,0.0009778833405277
3.0,15.0,108.0,0.0032610530909654
3.0,15.0,109.0,0.0006006866335848
3.0,15.0,108.0,0.0028490509613136
3.0,15.0,108.0,0.0091528654221432
3.0,15.0,108.0,0.000499554557245
3.0,15.0,108.0,4.4485070728e-05
3.0,16.0,110.0,0.0003724969351362
3.0,15.0,108.0,0.0016553522891543
3.0,15.0,108.0,0.007451459176673
3.0,15.0,108.0,0.0004657951945035
3.0,15.0,108.0,
3.0,15.0,109.0,0.0020354019496099
3.0,15.0,108.0,0.0030966685441768
3.0,15.0,108.0,
3.0,15.0,108.0,0.0021445744443641
3.0,15.0,108.0,0.0022111935989384
3.0,15.0,108.0,0.0095793607779711
3.0,15.0,108.0,0.0029505906181827
3.0,15.0,108.0,0.0018345415787705
3.0,15.0,109.0,0.0009588643548306
3.0,15.0,108.0,0.0038284961804719
3.0,15.0,108.0,0.0159348948710551
3.0,15.0,109.0,0.0010873131646692
3.0,15.0,108.0,0.0088619974401775
3.0,15.0,108.0,
3.0,15.0,108.0,0.0021592983803812
3.0,15.0,109.0,0.0087273814102206
3.0,15.0,108.0,0.0070246131377463
3.0,15.0,108.0,
3.0,15.0,108.0,0.0094243493958784
3.0,15.0,109.0,0.0007836140774886
3.0,15.0,109.0,0.0093712712567311
3.0,15.0,109.0,0.0033601349462139
3.0,15.0,108.0,
3.0,15.0,108.0,0.0002749116975825
3.0,15.0,108.0,0.0037897565624444
3.0,17.0,118.0,0.0004992824840062
3.0,15.0,108.0,
3.0,15.0,108.0,0.0018513931592421
3.0,15.0,108.0,0.0021920766825551
3.0,15.0,108.0,0.0070907943893891
3.0,15.0,110.0,0.0003554729833735
3.0,15.0,108.0,0.0020982811031667
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,16.0,110.0,0.0022560419765794
3.0,15.0,108.0,
3.0,15.0,108.0,0.0006922051558779
3.0,15.0,109.0,0.0009689371374188
3.0,15.0,109.0,
3.0,15.0,108.0,0.0008407706403702
3.0,15.0,108.0,0.0018934323357404
3.0,15.0,108.0,0.0137565004254126
3.0,15.0,108.0,0.0080529723621
3.0,15.0,108.0,0.0010616975416857
3.0,15.0,108.0,0.0004386631642855
3.0,15.0,109.0,0.0065559316433966
3.0,15.0,108.0,
3.0,15.0,109.0,0.0020900276510607
3.0,15.0,108.0,0.0006052794094802
3.0,15.0,108.0,0.0005069411733002
3.0,15.0,108.0,0.0132876561941579
3.0,15.0,108.0,0.0013382698252779
3.0,15.0,108.0,0.0055225007393475
3.0,15.0,108.0,
3.0,15.0,108.0,0.1111307176253443
3.0,15.0,108.0,0.0002473153206457
3.0,15.0,108.0,0.0036693252368064
3.0,15.0,108.0,0.0033199051301448
3.0,15.0,108.0,0.0047763861770217
3.0,15.0,109.0,0.024667490302128
3.0,15.0,109.0,0.0021022801466079
3.0,15.0,108.0,0.0010600969316293
3.0,15.0,108.0,0.0192741033615468
3.0,15.0,108.0,0.0009676481004552
3.0,15.0,108.0,0.0006696311978697
3.0,15.0,108.0,0.0006797558118887
3.0,15.0,108.0,0.0066223668565447
3.0,15.0,108.0,
3.0,15.0,108.0,0.0018350014387551
3.0,15.0,108.0,0.0101759859960367
3.0,15.0,108.0,0.0014768574975458
3.0,15.0,108.0,0.0010867702641539
3.0,15.0,109.0,0.0041427384603771
3.0,15.0,109.0,0.0105332080321022
3.0,15.0,109.0,0.0013293709826219
3.0,15.0,108.0,0.0015327259052275
3.0,15.0,109.0,0.0003305119503036
3.0,16.0,110.0,0.0009552058483162
3.0,15.0,108.0,0.000898370435816
3.0,15.0,108.0,0.0068180809503862
3.0,15.0,109.0,
3.0,15.0,108.0,0.0026497348893185
3.0,15.0,108.0,0.0008290224687061
3.0,15.0,109.0,0.0016692267166054
3.0,15.0,109.0,0.0002205899780215
3.0,15.0,108.0,0.0009011489898971
3.0,15.0,108.0,0.0027199590733078
3.0,15.0,108.0,0.0093613192325698
3.0,15.0,108.0,0.0029965769273061
3.0,15.0,108.0,0.0034101283316169
3.0,15.0,108.0,0.0167056837727436
3.0,15.0,108.0,
3.0,15.0,108.0,8.52436989635e-05
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,108.0,0.0009946473376693
3.0,15.0,109.0,0.0023688535019358
3.0,15.0,108.0,0.0019372698101936
3.0,15.0,108.0,0.0399137384359062
3.0,15.0,108.0,
3.0,15.0,108.0,0.0031951555703306
3.0,15.0,108.0,0.0003822310730581
3.0,15.0,109.0,
3.0,15.0,110.0,
3.0,15.0,109.0,0.0423764605357157
3.0,15.0,109.0,0.0035562134274384
3.0,15.0,109.0,0.0001248795875585
3.0,15.0,109.0,0.0094230198901343
3.0,15.0,108.0,0.0077805578777653
3.0,15.0,108.0,0.0004755632132684
3.0,15.0,108.0,0.0020261609777694
3.0,15.0,108.0,
3.0,15.0,108.0,0.0075479227434563
3.0,15.0,109.0,0.0913017002669357
3.0,15.0,108.0,0.0013173677418724
3.0,15.0,108.0,0.0006052317779296
3.0,15.0,108.0,0.0021907823738504
3.0,15.0,108.0,0.0037237044053655
3.0,15.0,108.0,
3.0,15.0,108.0,0.002191238442977
3.0,15.0,109.0,0.0016825654263934
3.0,15.0,108.0,0.0020963420503935
3.0,15.0,108.0,0.0092187135363737
3.0,15.0,108.0,0.0009866899516208
3.0,15.0,108.0,0.0152132368021583
3.0,15.0,109.0,0.0061201858001441
3.0,15.0,109.0,0.0039233637370201
3.0,15.0,108.0,0.0062395202193131
3.0,15.0,108.0,0.0147841939880279
3.0,15.0,108.0,0.0017606775630061
3.0,15.0,108.0,0.0013079677682763
3.0,15.0,109.0,0.0003544898552674
3.0,15.0,108.0,0.003153756396834
3.0,15.0,108.0,
3.0,15.0,108.0,0.002082086549699
3.0,15.0,108.0,7.345612603689809e-06
3.0,15.0,109.0,0.0049394749744069
3.0,15.0,108.0,0.0003705925783202
3.0,15.0,108.0,0.0080466926206104
3.0,15.0,108.0,
3.0,15.0,109.0,
3.0,15.0,108.0,0.0004945636940567
3.0,15.0,108.0,0.0041721181881536
3.0,15.0,109.0,0.0093133423146698
3.0,15.0,109.0,0.0015149048215733
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,108.0,0.004071166449978
3.0,15.0,108.0,
3.0,16.0,110.0,0.0005146795482003
3.0,15.0,108.0,
3.0,15.0,108.0,0.0005183591642129
3.0,15.0,108.0,0.0033453018503757
3.0,15.0,109.0,0.0007800457356509
3.0,15.0,109.0,
3.0,15.0,109.0,0.0026296300830382
3.0,15.0,109.0,0.0014266101233495
3.0,15.0,108.0,0.0015947319613315
3.0,15.0,108.0,0.0017784136956308
3.0,15.0,108.0,0.0010767823290394
3.0,15.0,109.0,0.0089680813341721
3.0,15.0,108.0,0.0060971437884875
3.0,15.0,108.0,0.0010421347693526
3.0,15.0,108.0,0.0015700732304434
3.0,15.0,108.0,
3.0,15.0,108.0,0.0009735993237709
3.0,15.0,108.0,0.0020610336628476
3.0,15.0,109.0,0.0042069331459523
3.0,15.0,108.0,0.0086207775920192
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,108.0,0.0036624741728732
3.0,15.0,108.0,0.0019181587369037
3.0,15.0,109.0,0.0019650956175455
3.0,15.0,108.0,0.0039516603478264
3.0,15.0,108.0,0.0086357808884381
3.0,15.0,108.0,0.0021043352642371
3.0,15.0,108.0,
3.0,15.0,108.0,0.0022085159091796
3.0,15.0,108.0,0.0004262292055395
3.0,15.0,108.0,0.0001921691816099
3.0,15.0,108.0,0.0017511375807688
3.0,15.0,108.0,0.0014227476133849
3.0,15.0,108.0,
3.0,15.0,108.0,0.005800997522603
3.0,15.0,108.0,0.0040924523730962
3.0,15.0,108.0,0.0003308440632979
3.0,15.0,108.0,0.0092269407153587
3.0,16.0,110.0,0.003478018624807
3.0,15.0,108.0,0.0004745911752321
3.0,15.0,109.0,0.0007679120423204
3.0,15.0,108.0,0.0045523845832613
3.0,15.0,108.0,0.0020355512985594
3.0,15.0,109.0,0.0018447960247938
3.0,15.0,108.0,0.0009908472776633
3.0,15.0,108.0,0.0036336499346814
3.0,15.0,108.0,0.0005424694201828
3.0,15.0,108.0,0.0013535809379206
3.0,15.0,108.0,0.0023537300792125
3.0,15.0,108.0,0.0011225617984319
3.0,16.0,110.0,0.0016243686736378
3.0,15.0,108.0,0.0032129085061976
3.0,15.0,109.0,0.0080199663596149
3.0,15.0,109.0,0.0168431476118492
3.0,15.0,108.0,0.0006954424244636
3.0,15.0,108.0,0.0036367637340058
3.0,15.0,108.0,0.0003353611100882
3.0,15.0,108.0,0.0013565498745676
3.0,17.0,121.0,0.0026306293569872
3.0,15.0,108.0,0.0025680649482367
3.0,15.0,109.0,
3.0,15.0,108.0,0.0021223546526332
3.0,15.0,109.0,0.0015278820547518
3.0,15.0,108.0,
3.0,15.0,108.0,0.0005307039144257
3.0,15.0,108.0,
3.0,15.0,108.0,0.0016920564482921
3.0,15.0,108.0,
3.0,15.0,108.0,0.0001494100945334
3.0,15.0,108.0,
3.0,15.0,108.0,0.0591383220184184
3.0,15.0,108.0,0.0009281231314156
3.0,15.0,109.0,0.0001388595371553
3.0,15.0,108.0,
3.0,15.0,108.0,0.0025206983558257
3.0,15.0,109.0,0.0034098347992129
3.0,15.0,108.0,0.0148406189608213
3.0,15.0,109.0,0.0001947176005304
3.0,15.0,108.0,0.0007031064351699
3.0,15.0,108.0,0.0398501109866593
3.0,15.0,109.0,0.0007781132123633
3.0,15.0,108.0,
3.0,15.0,108.0,0.0043264535092715
3.0,15.0,108.0,0.0392844077194995
3.0,15.0,108.0,2.962421023546949e-06
3.0,15.0,108.0,0.0017464799210916
3.0,15.0,108.0,0.0018661780385983
3.0,15.0,108.0,
3.0,15.0,108.0,0.0011619157545089
3.0,15.0,108.0,0.0020379629822449
3.0,15.0,108.0,
3.0,15.0,108.0,0.015306965641813
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,108.0,0.0036818793596902
3.0,15.0,108.0,0.0002874423052464
3.0,15.0,108.0,0.0012920699679493
3.0,15.0,108.0,0.0015638785650991
3.0,15.0,108.0,0.0087528825911494
3.0,15.0,108.0,0.0014662913970728
3.0,15.0,109.0,0.0015421312649009
3.0,15.0,108.0,0.0006720228801821
3.0,15.0,108.0,0.0012075803852489
3.0,15.0,109.0,0.0032630305388078
3.0,15.0,108.0,0.0018156095478134
3.0,15.0,108.0,
3.0,15.0,109.0,0.0014283960540694
3.0,15.0,108.0,0.0007145363728196
3.0,16.0,110.0,0.0021742883611155
3.0,15.0,108.0,0.0018408033443992
3.0,15.0,108.0,0.0008217126443277
3.0,15.0,108.0,0.0675054755142334
3.0,15.0,108.0,
3.0,15.0,108.0,0.0030061124485694
3.0,15.0,108.0,0.0001144410002026
3.0,15.0,108.0,0.0001681579929483
3.0,15.0,108.0,0.0023704741839357
3.0,15.0,108.0,0.0035609235867745
3.0,15.0,109.0,0.0014950617944991
3.0,15.0,108.0,0.0004468308686395
3.0,15.0,109.0,0.0014815838159943
3.0,15.0,108.0,
3.0,15.0,108.0,0.0057584272285401
3.0,15.0,108.0,0.0001773321318606
3.0,15.0,108.0,0.0012278634306362
3.0,15.0,108.0,0.0017052467410208
3.0,15.0,109.0,0.000160579463945
3.0,15.0,108.0,
3.0,15.0,109.0,0.0025429489347847
3.0,15.0,109.0,0.0015355222002147
3.0,15.0,108.0,0.0090783877733421
3.0,15.0,109.0,
3.0,15.0,108.0,0.0022447349960256
3.0,15.0,108.0,0.0015239272309347
3.0,15.0,108.0,0.0006742760503384
3.0,15.0,108.0,0.0008289777199042
3.0,15.0,108.0,0.002121412600878
3.0,15.0,108.0,4.90481483735e-05
3.0,15.0,108.0,0.0128082187997972
3.0,15.0,108.0,0.0004181628539752
3.0,15.0,108.0,
3.0,15.0,108.0,0.0016870742575317
3.0,15.0,108.0,0.0022065733005231
3.0,15.0,108.0,0.0043839934496166
3.0,15.0,108.0,7.06827932484e-05
3.0,15.0,108.0,0.0010610414877949
3.0,15.0,108.0,1.52740476836e-05
3.0,15.0,109.0,0.0016773008951889
3.0,15.0,108.0,
3.0,15.0,108.0,0.0121073130959402
3.0,15.0,108.0,0.0004225043586955
3.0,15.0,109.0,0.0092232996458175
3.0,15.0,108.0,0.0073995754097081
3.0,15.0,108.0,0.0013804508322699
3.0,15.0,108.0,0.0006154067170682
3.0,15.0,108.0,0.0019408307291243
3.0,15.0,108.0,0.0091141840858445
3.0,15.0,108.0,0.0019317695560847
3.0,15.0,108.0,
3.0,15.0,109.0,0.0014163073490777
3.0,15.0,108.0,0.00454825271169
3.0,15.0,108.0,
3.0,15.0,109.0,0.0022374529836265
3.0,15.0,108.0,0.0032714731194968
3.0,15.0,109.0,
3.0,15.0,109.0,0.0020701805298769
3.0,15.0,108.0,0.0011778281836496
3.0,15.0,108.0,0.0005518760154935
3.0,15.0,108.0,0.0039817800996361
3.0,15.0,108.0,0.0014901842787858
3.0,15.0,109.0,0.0012828171086158
3.0,15.0,108.0,0.0023647316009211
3.0,15.0,109.0,0.0019233744722282
3.0,15.0,109.0,0.0026475580973598
3.0,15.0,108.0,0.0018493528304019
3.0,16.0,112.0,0.0022174528024216
3.0,15.0,108.0,0.0034077249971669
3.0,15.0,108.0,0.0026556344654388
3.0,15.0,108.0,0.0003724969351362
3.0,15.0,108.0,
3.0,15.0,109.0,0.0010447429474417
3.0,15.0,108.0,0.0154399176134185
3.0,15.0,108.0,0.008146661735991
3.0,15.0,109.0,0.0008037438115494
3.0,15.0,108.0,0.0091310508705223
3.0,15.0,108.0,0.0020053767347764
3.0,15.0,108.0,0.0002730099861966
3.0,15.0,109.0,0.0015279361908547
3.0,15.0,108.0,
3.0,15.0,108.0,0.0012624246095692
3.0,15.0,109.0,0.0043464628377133
3.0,15.0,108.0,0.0039968764725456
3.0,15.0,108.0,7.99183706533e-05
3.0,15.0,108.0,0.0034875623569541
3.0,15.0,108.0,
3.0,15.0,109.0,0.0013367505144714
3.0,15.0,108.0,0.0005211248893146
3.0,15.0,108.0,0.0001601507144291
3.0,15.0,108.0,0.0017228453587791
3.0,15.0,108.0,0.002154772977457
3.0,15.0,108.0,0.0004477428897166
3.0,15.0,108.0,0.0011513927470741
3.0,15.0,108.0,0.0123890914819735
3.0,15.0,108.0,0.0004872274258772
3.0,15.0,109.0,0.0030277108332203
3.0,15.0,108.0,0.0002879970065019
3.0,15.0,109.0,0.0012633531605332
3.0,15.0,108.0,
3.0,15.0,109.0,0.0003498721705735
3.0,15.0,108.0,0.0038290431654476
3.0,15.0,108.0,0.0011023780186783
3.0,15.0,109.0,
3.0,15.0,108.0,0.0100718687124756
3.0,15.0,108.0,
3.0,15.0,108.0,0.0039243892382221
3.0,15.0,108.0,0.0002161244733635
3.0,15.0,108.0,0.0003552978408885
3.0,15.0,109.0,
3.0,15.0,108.0,0.0019429666577114
3.0,15.0,108.0,0.0043650978796176
3.0,15.0,108.0,0.0091755762237155
3.0,15.0,108.0,0.0011739687395284
3.0,15.0,108.0,0.1191024049063851
3.0,15.0,108.0,0.000481935104143
3.0,15.0,109.0,0.0017183537321499
3.0,15.0,109.0,0.0028570871229859
3.0,15.0,108.0,0.0057631488220447
3.0,15.0,108.0,0.0041932320763009
3.0,15.0,109.0,0.00061601642225
3.0,15.0,108.0,0.0008691275493736
3.0,15.0,108.0,0.0004644877083325
3.0,15.0,109.0,0.0011150662954563
3.0,15.0,108.0,0.0003744816996268
3.0,15.0,108.0,
3.0,15.0,108.0,0.0012233184969136
3.0,15.0,108.0,
3.0,15.0,108.0,0.0008477074818115
3.0,15.0,108.0,0.0015170251494191
3.0,15.0,108.0,
3.0,15.0,108.0,0.002860409846489
3.0,15.0,108.0,0.0175582053701345
3.0,15.0,108.0,0.0043515750757936
3.0,15.0,108.0,0.0003224091530234
3.0,15.0,108.0,0.0022306532155112
3.0,15.0,108.0,0.0006475984461182
3.0,15.0,108.0,
3.0,15.0,108.0,0.0021323444077754
3.0,15.0,108.0,0.0020924813455952
3.0,15.0,108.0,
3.0,15.0,109.0,0.0006815730935502
3.0,15.0,108.0,0.0065668927690775
3.0,15.0,108.0,0.0096797577087176
3.0,15.0,108.0,
3.0,15.0,108.0,0.0009137503756363
3.0,15.0,108.0,
3.0,15.0,109.0,
3.0,15.0,108.0,0.0090876959792849
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,109.0,0.0026812089671993
3.0,15.0,108.0,0.0006024986581401
3.0,15.0,108.0,0.0012241361322196
3.0,15.0,108.0,0.0010037357173462
3.0,15.0,108.0,0.0018914295690725
3.0,15.0,108.0,0.0012194336585352
3.0,15.0,108.0,0.0011501637414486
3.0,15.0,109.0,0.0020601874093382
3.0,15.0,108.0,0.0050992792808777
3.0,15.0,108.0,0.0012181739493663
3.0,15.0,108.0,0.0026996926246985
3.0,15.0,109.0,
3.0,15.0,108.0,0.0016984879311219
3.0,15.0,109.0,0.000799993434873
3.0,15.0,108.0,0.0106472568484868
3.0,15.0,108.0,0.0329722301873113
3.0,15.0,108.0,0.0022013302889407
3.0,15.0,108.0,0.0033606097344304
3.0,15.0,108.0,
3.0,15.0,109.0,0.0669037137998141
3.0,15.0,108.0,0.0096379972176776
3.0,15.0,108.0,0.0104864849770099
3.0,15.0,108.0,0.0008431373593302
3.0,15.0,109.0,0.0044321620979172
3.0,15.0,108.0,0.0021590618491512
3.0,15.0,108.0,0.0072816044621546
3.0,15.0,108.0,0.0011684208251367
3.0,15.0,108.0,0.0009260079839658
3.0,15.0,108.0,0.0036408420553833
3.0,15.0,109.0,0.0039687094385409
3.0,16.0,113.0,0.0007073484882538
3.0,15.0,108.0,
3.0,15.0,109.0,0.0022656182702513
3.0,15.0,109.0,0.0020463958939395
3.0,15.0,108.0,0.006476148377732
3.0,15.0,108.0,
3.0,15.0,109.0,0.0004150505503867
3.0,15.0,109.0,0.0021014802019646
3.0,15.0,108.0,0.0017418929142452
3.0,15.0,108.0,1.7239013787075697e-06
3.0,15.0,108.0,0.0025524872406068
3.0,15.0,108.0,
3.0,15.0,108.0,0.0021237175552894
3.0,15.0,108.0,0.001116070631211
3.0,15.0,108.0,0.0020032521427951
3.0,15.0,108.0,0.0002214064180985
3.0,15.0,108.0,0.0038087394356107
3.0,15.0,109.0,3.2992823409181564e-06
3.0,15.0,108.0,0.0011317360902271
3.0,15.0,108.0,0.0007983519194719
3.0,15.0,108.0,0.0005164283797617
3.0,15.0,109.0,0.0019739903715656
3.0,15.0,108.0,0.0159342322300885
3.0,15.0,108.0,0.0102446920349341
3.0,15.0,108.0,0.0016354220259076
3.0,15.0,108.0,0.0150039127508702
3.0,15.0,108.0,0.0016914464584174
3.0,15.0,108.0,0.0016429930065057
3.0,15.0,108.0,
3.0,15.0,109.0,0.0021110784811404
3.0,15.0,108.0,0.0037766487363284
3.0,15.0,108.0,0.0012563517528794
3.0,15.0,108.0,0.0020991200053833
3.0,15.0,108.0,0.0040065994622874
3.0,15.0,108.0,0.0013429185683995
3.0,15.0,108.0,0.0008899151966975
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,108.0,0.0018822244508748
3.0,15.0,108.0,0.0022064696225171
3.0,15.0,108.0,0.0141174524144565
3.0,15.0,109.0,0.008211308049297
3.0,15.0,108.0,
3.0,15.0,109.0,0.0088464896186131
3.0,15.0,108.0,0.0164609224409922
3.0,15.0,108.0,0.0025888045176629
3.0,15.0,109.0,0.0074368279956854
3.0,15.0,110.0,0.0095255129782967
3.0,15.0,109.0,0.0073117788314847
3.0,15.0,108.0,0.0014615976262123
3.0,15.0,108.0,0.0004470156183817
3.0,15.0,108.0,0.000380315533888
3.0,15.0,108.0,0.001404828297583
3.0,15.0,108.0,0.0031570121343086
3.0,15.0,108.0,0.0020460019503173
3.0,15.0,108.0,
3.0,15.0,108.0,0.0005367888107045
3.0,15.0,109.0,
3.0,15.0,108.0,
3.0,15.0,108.0,0.003170105778119
3.0,16.0,111.0,0.0162319103004295
3.0,15.0,109.0,
3.0,15.0,109.0,0.0003777575777325
3.0,15.0,108.0,0.0012919769734199
3.0,16.0,110.0,0.0031137765599562
3.0,15.0,108.0,0.0004952888241376
3.0,15.0,109.0,0.0009350918659848
3.0,15.0,108.0,0.0020990099378567
3.0,15.0,108.0,0.0013385348761809
3.0,15.0,109.0,0.000302909973503
3.0,15.0,109.0,0.0004864287542412
3.0,15.0,109.0,0.0632136392364948
3.0,15.0,108.0,0.0089670700916133
3.0,15.0,108.0,0.0014098778143635
3.0,15.0,108.0,0.0015914922641333
3.0,15.0,108.0,0.0001089955715465
3.0,15.0,108.0,0.0003351971274858
3.0,15.0,108.0,0.0008377268799483
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,108.0,0.0030525246238998
3.0,15.0,108.0,0.0175400062828875
3.0,15.0,108.0,0.0006641446677492
3.0,15.0,109.0,0.0020457496576525
3.0,15.0,108.0,
3.0,15.0,108.0,0.0093629187578108
3.0,15.0,108.0,
3.0,15.0,108.0,0.0022969782043489
3.0,15.0,108.0,
3.0,15.0,108.0,0.0021611842154718
3.0,15.0,108.0,0.0018956382021718
3.0,15.0,109.0,0.0023225006596081
3.0,15.0,108.0,0.0026719537680592
3.0,15.0,108.0,0.0022173318745775
3.0,15.0,108.0,
3.0,15.0,108.0,0.0014454940907529
3.0,15.0,108.0,0.0015361553556759
3.0,15.0,108.0,0.0047723153379477
3.0,15.0,108.0,
3.0,16.0,110.0,0.0014862529822011
3.0,15.0,109.0,0.0112925339229469
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,108.0,0.0025482672154187
3.0,15.0,109.0,
3.0,15.0,108.0,0.0025016140709646
3.0,15.0,108.0,0.0015242203015223
3.0,15.0,108.0,0.0019867661525338
3.0,16.0,110.0,
3.0,15.0,108.0,0.0021592655428504
3.0,15.0,108.0,0.014177554653471
3.0,15.0,108.0,0.001654217276408
3.0,15.0,110.0,0.0001528648275105
3.0,15.0,108.0,0.0158575315460716
3.0,15.0,108.0,0.0020406362166154
3.0,15.0,108.0,
3.0,15.0,108.0,0.001577955954518
3.0,15.0,108.0,0.0138319580137702
3.0,15.0,108.0,0.0079911597649112
3.0,15.0,109.0,0.0036611309415222
3.0,15.0,108.0,0.0041135232428875
3.0,15.0,108.0,0.0107051306256162
3.0,15.0,108.0,0.0090354004164601
3.0,16.0,110.0,0.0004336533862725
3.0,15.0,108.0,0.0109316869306706
3.0,15.0,108.0,
3.0,15.0,108.0,0.0021340341609632
3.0,15.0,108.0,0.0020760783501509
3.0,15.0,108.0,
3.0,15.0,109.0,0.0035011363031957
3.0,15.0,108.0,
3.0,15.0,108.0,0.0014679539388862
3.0,15.0,108.0,0.0088980798190541
3.0,15.0,109.0,0.0006919265357384
3.0,15.0,109.0,
3.0,15.0,108.0,0.002516597289952
3.0,15.0,108.0,
3.0,15.0,108.0,0.0004571453735372
3.0,15.0,108.0,0.0020465317668346
3.0,16.0,115.0,0.0022787825580188
3.0,15.0,109.0,0.0081614023546427
3.0,15.0,108.0,
3.0,15.0,108.0,0.0005371786788856
3.0,15.0,108.0,0.0009773596589631
3.0,15.0,108.0,0.00112165891333
3.0,15.0,108.0,0.0001149729870268
3.0,15.0,108.0,0.0029432534735886
3.0,15.0,108.0,
3.0,15.0,109.0,0.0022094516404166
3.0,15.0,108.0,0.0074518369202774
3.0,15.0,108.0,0.0012373076412986
3.0,15.0,108.0,0.0011459477271935
3.0,15.0,108.0,0.0107263012511092
3.0,15.0,108.0,
3.0,15.0,108.0,0.0022956185529086
3.0,15.0,108.0,0.0018983295100021
3.0,15.0,109.0,0.0029680403052368
3.0,15.0,108.0,0.0088769851431233
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,108.0,0.0060246392698
3.0,15.0,108.0,0.0023957664849404
3.0,15.0,108.0,0.0007705850035385
3.0,15.0,109.0,0.0010414327285983
3.0,15.0,108.0,0.0018307603861729
3.0,15.0,108.0,
3.0,15.0,108.0,0.0019500021183655
3.0,15.0,108.0,0.0005266959628436
3.0,16.0,110.0,
3.0,16.0,110.0,
3.0,15.0,108.0,0.0030771625754473
3.0,15.0,108.0,0.0021945383366673
3.0,15.0,108.0,0.0402960879087095
3.0,15.0,108.0,0.0026175638920452
3.0,15.0,108.0,0.0015068157070998
3.0,15.0,108.0,2.21453161749e-05
3.0,15.0,109.0,0.0323518795126374
3.0,15.0,108.0,0.0014439287496738
3.0,15.0,108.0,0.0016604184880175
3.0,15.0,108.0,0.014824800149473
3.0,16.0,113.0,0.0008242547877173
3.0,15.0,109.0,0.0030790175145729
3.0,15.0,108.0,0.000474967523065
3.0,15.0,108.0,0.0003418375762197
3.0,15.0,108.0,
3.0,15.0,108.0,0.0044197804169604
3.0,15.0,108.0,0.0004194436458411
3.0,15.0,108.0,
3.0,15.0,108.0,0.0025033581751808
3.0,15.0,108.0,0.0038840270788029
3.0,15.0,108.0,0.0009976680123714
3.0,15.0,109.0,
3.0,15.0,108.0,
3.0,15.0,108.0,0.0037002949876151
3.0,15.0,108.0,0.0004175683384974
3.0,15.0,110.0,0.0004323246460633
3.0,15.0,108.0,0.0009512186523354
3.0,16.0,115.0,0.0026798364095667
3.0,15.0,108.0,0.0037365078853563
3.0,15.0,108.0,0.0013290114328424
3.0,15.0,108.0,0.006172126497566
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,108.0,0.0011187654431861
3.0,15.0,108.0,0.0079578087733418
3.0,15.0,110.0,2.62108181251e-05
3.0,15.0,108.0,8.38374287049e-05
3.0,15.0,109.0,
3.0,15.0,109.0,
3.0,15.0,108.0,
3.0,15.0,108.0,0.0005580704739254
3.0,15.0,108.0,0.0021627786025719
3.0,15.0,108.0,
3.0,15.0,109.0,
3.0,15.0,108.0,4.59912785522e-05
3.0,15.0,108.0,0.0016761232194552
3.0,15.0,108.0,0.0085676836362769
3.0,15.0,108.0,0.0072787493499288
3.0,15.0,108.0,0.0075297492451397
3.0,15.0,108.0,
3.0,15.0,108.0,0.0013009347206762
3.0,15.0,108.0,
3.0,15.0,108.0,0.0007747798208067
3.0,15.0,108.0,0.0021345997711872
3.0,15.0,108.0,0.0783169158423931
3.0,15.0,108.0,0.0028383532730779
3.0,15.0,109.0,
3.0,15.0,108.0,0.001694639476713
3.0,15.0,108.0,0.0010102783489021
3.0,15.0,108.0,0.0018376552861005
3.0,15.0,108.0,0.0020119826545117
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,108.0,0.0015948894816651
3.0,15.0,109.0,
3.0,15.0,108.0,0.0022615893340268
3.0,15.0,108.0,0.0038998815110964
3.0,15.0,108.0,0.0094230014491446
3.0,15.0,109.0,0.0084780561686963
3.0,15.0,108.0,0.0103943386767133
3.0,15.0,108.0,
3.0,15.0,108.0,0.0041788833805128
3.0,15.0,110.0,0.0012419504927416
3.0,15.0,108.0,0.0027490511517883
3.0,15.0,108.0,0.0005192587226682
3.0,15.0,108.0,0.0015336917471438
3.0,15.0,108.0,0.0008138089236705
3.0,15.0,108.0,0.0022351588649827
3.0,15.0,108.0,0.0014380957395912
3.0,15.0,108.0,
