TOA5,8543,CR1000X,8543.1,CR1000X.Std.05.01,CPU:Est_meteo1.CR1X,5308
2022-01-10 06:28:00,146716.0,0.0,8.86,79.5,758.1517,
2022-01-10 06:29:00,146717.0,0.0,8.86,79.65,758.1706,
2022-01-10 06:30:00,146718.0,0.0,8.86,79.75,758.1736,
2022-01-10 06:31:00,146719.0,0.0,8.88,79.81,758.1709,
2022-01-10 06:32:00,146720.0,0.0,8.87,79.81,758.1722,
2022-01-10 06:33:00,146721.0,0.0,8.88,79.87,758.1737,
2022-01-10 06:34:00,146722.0,0.0,8.9,79.88,758.1803,
2022-01-10 06:35:00,146723.0,0.0,8.92,79.91,758.1819,
2022-01-10 06:36:00,146724.0,0.0,8.94,79.83,758.192,
2022-01-10 06:37:00,146725.0,0.0,8.96,79.79,758.1968,
2022-01-10 06:38:00,146726.0,0.0,8.96,79.71,758.1979,
2022-01-10 06:39:00,146727.0,0.0,8.99,79.68,758.207,
2022-01-10 06:40:00,146728.0,0.0,9.02,79.59,758.2002,
2022-01-10 06:41:00,146729.0,0.0,9.03,79.47,758.1917,
2022-01-10 06:42:00,146730.0,0.0,9.07,79.38,758.1946,
2022-01-10 06:43:00,146731.0,0.0,9.12,79.17,758.1994,
2022-01-10 06:44:00,146732.0,0.0,9.13,79.06,758.2079,
2022-01-10 06:45:00,146733.0,0.0,9.15,78.75,758.2134,
2022-01-10 06:46:00,146734.0,0.0,9.13,78.7,758.2149,
2022-01-10 06:47:00,146735.0,0.0,9.15,78.66,758.2136,
2022-01-10 06:48:00,146736.0,0.0,9.15,78.62,758.2146,
2022-01-10 06:49:00,146737.0,0.0,9.17,78.59,758.2301,
2022-01-10 06:50:00,146738.0,0.0,9.2,78.52,758.2362,
2022-01-10 06:51:00,146739.0,0.0,9.21,78.38,758.2245,
2022-01-10 06:52:00,146740.0,0.0,9.24,78.19,758.2278,
2022-01-10 06:53:00,146741.0,0.0,9.25,78.05,758.2266,
2022-01-10 06:54:00,146742.0,0.0,9.24,77.92,758.233,
2022-01-10 06:55:00,146743.0,0.0,9.27,77.89,758.2365,
2022-01-10 06:56:00,146744.0,0.0,9.29,77.75,758.2431,
2022-01-10 06:57:00,146745.0,0.0,9.32,77.65,758.2518,
2022-01-10 06:58:00,146746.0,0.0,9.35,77.52,758.2667,
2022-01-10 06:59:00,146747.0,0.0,9.4,77.38,758.2865,
2022-01-10 07:00:00,146748.0,0.0,9.41,77.16,758.2877,
2022-01-10 07:01:00,146749.0,0.0,9.4,77.01,758.287,
2022-01-10 07:02:00,146750.0,0.0,9.41,76.9,758.3004,
2022-01-10 07:03:00,146751.0,0.0,9.4,76.78,758.3147,
2022-01-10 07:04:00,146752.0,0.0,9.35,76.79,758.3342,
2022-01-10 07:05:00,146753.0,0.0,9.37,76.96,758.3506,
2022-01-10 07:06:00,146754.0,0.0,9.4,76.91,758.3718,
2022-01-10 07:07:00,146755.0,0.0,9.43,76.61,758.3964,
2022-01-10 07:08:00,146756.0,0.02,9.41,76.59,758.4146,
2022-01-10 07:09:00,146757.0,0.359,9.45,76.59,758.4368,
2022-01-10 07:10:00,146758.0,0.642,9.47,76.5,758.4388,
2022-01-10 07:11:00,146759.0,0.736,9.49,76.37,758.4344,
2022-01-10 07:12:00,146760.0,0.733,9.48,76.12,758.4381,
2022-01-10 07:13:00,146761.0,0.92,9.39,75.96,758.4438,
2022-01-10 07:14:00,146762.0,1.034,9.33,76.16,758.4514,
2022-01-10 07:15:00,146763.0,1.085,9.31,76.42,758.4592,
2022-01-10 07:16:00,146764.0,1.218,9.34,76.53,758.4652,
2022-01-10 07:17:00,146765.0,1.439,9.35,76.52,758.486,
2022-01-10 07:18:00,146766.0,1.738,9.35,76.46,758.5127,
2022-01-10 07:19:00,146767.0,1.934,9.34,76.57,758.5453,
2022-01-10 07:20:00,146768.0,2.066,9.36,76.63,758.5645,
2022-01-10 07:21:00,146769.0,2.323,9.38,76.58,758.5767,
2022-01-10 07:22:00,146770.0,2.545,9.41,76.47,758.5979,
2022-01-10 07:23:00,146771.0,3.053,9.43,76.36,758.6109,
2022-01-10 07:24:00,146772.0,3.572,9.45,76.16,758.6227,
2022-01-10 07:25:00,146773.0,4.132,9.42,75.91,758.6234,
2022-01-10 07:26:00,146774.0,4.449,9.38,75.93,758.6185,
2022-01-10 07:27:00,146775.0,4.664,9.34,75.98,758.6088,
2022-01-10 07:28:00,146776.0,4.902,9.34,76.08,758.6135,
2022-01-10 07:29:00,146777.0,5.474,9.34,76.15,758.6281,
2022-01-10 07:30:00,146778.0,6.019,9.36,76.29,758.6334,
2022-01-10 07:31:00,146779.0,6.744,9.4,76.19,758.6381,
2022-01-10 07:32:00,146780.0,7.427,9.41,76.09,758.6482,
2022-01-10 07:33:00,146781.0,7.693,9.4,76.07,758.6758,
2022-01-10 07:34:00,146782.0,7.838,9.41,75.96,758.6942,
2022-01-10 07:35:00,146783.0,8.1,9.4,75.9,758.7164,
2022-01-10 07:36:00,146784.0,8.33,9.39,75.86,758.7307,
2022-01-10 07:37:00,146785.0,7.662,9.4,75.91,758.7351,
2022-01-10 07:38:00,146786.0,6.715,9.43,75.88,758.7542,
2022-01-10 07:39:00,146787.0,5.894,9.44,75.68,758.7823,
2022-01-10 07:40:00,146788.0,6.229,9.39,75.63,758.7968,
2022-01-10 07:41:00,146789.0,7.373,9.37,75.9,758.8032,
2022-01-10 07:42:00,146790.0,8.17,9.43,75.97,758.8052,
2022-01-10 07:43:00,146791.0,8.6,9.47,75.83,758.8117,
2022-01-10 07:44:00,146792.0,9.38,9.5,75.68,758.8232,
2022-01-10 07:45:00,146793.0,9.97,9.48,75.48,758.8366,
2022-01-10 07:46:00,146794.0,10.76,9.46,75.52,758.842,
2022-01-10 07:47:00,146795.0,12.3,9.46,75.48,758.8414,
2022-01-10 07:48:00,146796.0,14.04,9.44,75.5,758.8318,
2022-01-10 07:49:00,146797.0,16.77,9.45,75.56,758.8225,
2022-01-10 07:50:00,146798.0,18.21,9.46,75.62,758.815,
2022-01-10 07:51:00,146799.0,18.05,9.52,75.52,758.8207,
2022-01-10 07:52:00,146800.0,18.84,9.56,75.35,758.8334,
2022-01-10 07:53:00,146801.0,19.94,9.58,75.06,758.8407,
2022-01-10 07:54:00,146802.0,20.78,9.53,74.93,758.8421,
2022-01-10 07:55:00,146803.0,21.29,9.56,75.07,758.8466,
2022-01-10 07:56:00,146804.0,21.93,9.59,74.81,758.8668,
2022-01-10 07:57:00,146805.0,22.98,9.53,74.69,758.888,
2022-01-10 07:58:00,146806.0,23.95,9.56,74.74,758.9054,
2022-01-10 07:59:00,146807.0,24.45,9.56,74.55,758.919,
2022-01-10 08:00:00,146808.0,23.88,9.52,74.56,758.9249,
2022-01-10 08:01:00,146809.0,20.29,9.51,74.59,758.9238,
2022-01-10 08:02:00,146810.0,19.95,9.5,74.61,758.9288,
2022-01-10 08:03:00,146811.0,23.1,9.53,74.71,758.9458,
2022-01-10 08:04:00,146812.0,24.38,9.52,74.59,758.9655,
2022-01-10 08:05:00,146813.0,23.83,9.49,74.67,758.987,
2022-01-10 08:06:00,146814.0,22.59,9.52,74.79,759.0113,
2022-01-10 08:07:00,146815.0,23.65,9.55,74.8,759.0269,
2022-01-10 08:08:00,146816.0,21.81,9.61,74.75,759.043,
2022-01-10 08:09:00,146817.0,20.36,9.67,74.64,759.0778,
2022-01-10 08:10:00,146818.0,22.84,9.66,74.34,759.086,
2022-01-10 08:11:00,146819.0,24.06,9.65,74.2,759.0992,
2022-01-10 08:12:00,146820.0,21.59,9.66,74.06,759.1241,
2022-01-10 08:13:00,146821.0,21.61,9.61,74.0,759.1451,
2022-01-10 08:14:00,146822.0,23.04,9.58,74.15,759.1581,
2022-01-10 08:15:00,146823.0,23.66,9.58,74.21,759.1638,
2022-01-10 08:16:00,146824.0,24.27,9.57,74.3,759.159,
2022-01-10 08:17:00,146825.0,24.77,9.59,74.48,759.1541,
2022-01-10 08:18:00,146826.0,24.42,9.63,74.35,759.161,
2022-01-10 08:19:00,146827.0,23.74,9.64,74.02,759.1566,
2022-01-10 08:20:00,146828.0,24.04,9.61,73.99,759.1637,
2022-01-10 08:21:00,146829.0,26.61,9.63,74.08,759.15,
2022-01-10 08:22:00,146830.0,30.03,9.65,73.92,759.1505,
2022-01-10 08:23:00,146831.0,31.88,9.7,73.93,759.1618,
2022-01-10 08:24:00,146832.0,33.59,9.68,73.43,759.1717,
2022-01-10 08:25:00,146833.0,35.41,9.65,73.49,759.1723,
2022-01-10 08:26:00,146834.0,37.82,9.7,73.61,759.1783,
2022-01-10 08:27:00,146835.0,40.53,9.77,73.56,759.1836,
2022-01-10 08:28:00,146836.0,43.17,9.83,73.21,759.1892,
2022-01-10 08:29:00,146837.0,45.76,9.85,72.73,759.2099,
2022-01-10 08:30:00,146838.0,49.5,9.84,72.5,759.2116,
2022-01-10 08:31:00,146839.0,55.61,9.88,72.5,759.2084,
2022-01-10 08:32:00,146840.0,63.46,9.98,72.32,759.2195,
2022-01-10 08:33:00,146841.0,71.92,10.02,72.07,759.221,
2022-01-10 08:34:00,146842.0,78.99,10.1,71.98,759.2266,
2022-01-10 08:35:00,146843.0,86.4,10.06,71.24,759.2236,
2022-01-10 08:36:00,146844.0,93.4,9.98,70.99,759.211,
2022-01-10 08:37:00,146845.0,92.6,9.95,71.09,759.1944,
2022-01-10 08:38:00,146846.0,90.9,9.99,71.21,759.195,
2022-01-10 08:39:00,146847.0,97.9,10.03,71.14,759.2057,
2022-01-10 08:40:00,146848.0,102.4,10.0,71.1,759.2158,
2022-01-10 08:41:00,146849.0,94.7,10.0,71.16,759.2228,
2022-01-10 08:42:00,146850.0,83.7,9.96,71.22,759.239,
2022-01-10 08:43:00,146851.0,82.0,9.98,71.36,759.2573,
2022-01-10 08:44:00,146852.0,83.4,10.02,71.38,759.2669,
2022-01-10 08:45:00,146853.0,83.4,10.05,70.98,759.2786,
2022-01-10 08:46:00,146854.0,86.0,9.98,70.48,759.2829,
2022-01-10 08:47:00,146855.0,85.1,9.98,70.57,759.2856,
2022-01-10 08:48:00,146856.0,83.8,10.03,70.62,759.285,
2022-01-10 08:49:00,146857.0,86.8,10.1,70.53,759.2896,
2022-01-10 08:50:00,146858.0,93.4,10.16,70.33,759.2806,
2022-01-10 08:51:00,146859.0,94.8,10.18,70.11,759.263,
2022-01-10 08:52:00,146860.0,93.8,10.27,69.86,759.256,
2022-01-10 08:53:00,146861.0,92.2,10.32,69.7,759.2507,
2022-01-10 08:54:00,146862.0,92.1,10.35,69.54,759.2514,
2022-01-10 08:55:00,146863.0,94.1,10.36,69.36,759.2434,
2022-01-10 08:56:00,146864.0,95.3,10.33,69.0,759.2521,
2022-01-10 08:57:00,146865.0,93.9,10.24,68.71,759.2594,
2022-01-10 08:58:00,146866.0,91.0,10.19,68.89,759.2606,
2022-01-10 08:59:00,146867.0,90.1,10.22,69.0,759.2748,
2022-01-10 09:00:00,146868.0,89.5,10.19,68.9,759.2682,
2022-01-10 09:01:00,146869.0,89.8,10.19,69.14,759.2591,
2022-01-10 09:02:00,146870.0,89.8,10.28,69.22,759.2486,
2022-01-10 09:03:00,146871.0,89.5,10.34,69.1,759.2442,
2022-01-10 09:04:00,146872.0,85.7,10.37,68.82,759.2409,
2022-01-10 09:05:00,146873.0,79.83,10.48,68.82,759.2385,
2022-01-10 09:06:00,146874.0,77.97,10.45,68.31,759.2491,
2022-01-10 09:07:00,146875.0,73.62,10.44,68.54,759.2615,
2022-01-10 09:08:00,146876.0,67.14,10.48,68.32,759.2844,
2022-01-10 09:09:00,146877.0,65.29,10.35,68.16,759.2934,
2022-01-10 09:10:00,146878.0,65.27,10.3,68.87,759.2943,
2022-01-10 09:11:00,146879.0,66.34,10.39,68.89,759.3037,
2022-01-10 09:12:00,146880.0,66.11,10.39,68.68,759.3075,
2022-01-10 09:13:00,146881.0,71.65,10.27,68.91,759.3096,
2022-01-10 09:14:00,146882.0,77.38,10.15,69.89,759.3249,
2022-01-10 09:15:00,146883.0,78.67,10.19,69.94,759.3487,
2022-01-10 09:16:00,146884.0,79.79,10.13,69.97,759.3629,
2022-01-10 09:17:00,146885.0,84.3,10.11,70.26,759.377,
2022-01-10 09:18:00,146886.0,95.9,10.15,70.37,759.3835,
2022-01-10 09:19:00,146887.0,105.3,10.21,70.34,759.3963,
2022-01-10 09:20:00,146888.0,109.8,10.21,70.29,759.4004,
2022-01-10 09:21:00,146889.0,110.2,10.21,70.23,759.4039,
2022-01-10 09:22:00,146890.0,107.7,10.21,70.24,759.4073,
2022-01-10 09:23:00,146891.0,108.4,10.14,70.08,759.4137,
2022-01-10 09:24:00,146892.0,108.4,10.14,70.52,759.4175,
2022-01-10 09:25:00,146893.0,104.7,10.23,70.69,759.4196,
2022-01-10 09:26:00,146894.0,100.4,10.23,70.12,759.4386,
2022-01-10 09:27:00,146895.0,100.8,10.18,70.15,759.4406,
2022-01-10 09:28:00,146896.0,109.0,10.17,70.36,759.4534,
2022-01-10 09:29:00,146897.0,121.7,10.19,70.34,759.4675,
2022-01-10 09:30:00,146898.0,130.6,10.17,70.57,759.4618,
2022-01-10 09:31:00,146899.0,135.7,10.21,70.59,759.458,
2022-01-10 09:32:00,146900.0,138.8,10.32,70.51,759.4612,
2022-01-10 09:33:00,146901.0,139.4,10.43,70.32,759.4749,
2022-01-10 09:34:00,146902.0,130.9,10.49,70.01,759.4875,
2022-01-10 09:35:00,146903.0,120.8,10.56,69.69,759.5053,
2022-01-10 09:36:00,146904.0,112.4,10.61,69.33,759.51,
2022-01-10 09:37:00,146905.0,110.4,10.52,69.12,759.5122,
2022-01-10 09:38:00,146906.0,112.8,10.52,69.26,759.5186,
2022-01-10 09:39:00,146907.0,113.6,10.5,69.08,759.534,
2022-01-10 09:40:00,146908.0,112.0,10.39,69.17,759.5446,
2022-01-10 09:41:00,146909.0,106.4,10.27,69.53,759.537,
2022-01-10 09:42:00,146910.0,106.0,10.23,69.98,759.5516,
2022-01-10 09:43:00,146911.0,111.5,10.21,70.33,759.5625,
2022-01-10 09:44:00,146912.0,121.4,10.3,70.49,759.5569,
2022-01-10 09:45:00,146913.0,128.7,10.41,70.38,759.553,
2022-01-10 09:46:00,146914.0,136.5,10.51,70.13,759.5566,
2022-01-10 09:47:00,146915.0,138.3,10.62,69.9,759.5611,
2022-01-10 09:48:00,146916.0,133.2,10.71,69.46,759.5782,
2022-01-10 09:49:00,146917.0,130.3,10.77,69.11,759.6111,
2022-01-10 09:50:00,146918.0,127.9,10.83,68.88,759.6214,
2022-01-10 09:51:00,146919.0,126.1,10.9,68.6,759.6118,
2022-01-10 09:52:00,146920.0,130.3,10.88,68.1,759.6185,
2022-01-10 09:53:00,146921.0,134.8,10.82,68.04,759.616,
2022-01-10 09:54:00,146922.0,142.5,10.87,68.13,759.5967,
2022-01-10 09:55:00,146923.0,150.9,10.88,67.76,759.5851,
2022-01-10 09:56:00,146924.0,158.0,10.81,67.74,759.5714,
2022-01-10 09:57:00,146925.0,147.5,10.66,67.89,759.5686,
2022-01-10 09:58:00,146926.0,140.4,10.47,68.45,759.6106,
2022-01-10 09:59:00,146927.0,136.6,10.43,68.87,759.6537,
2022-01-10 10:00:00,146928.0,130.3,10.42,69.21,759.6629,
2022-01-10 10:01:00,146929.0,122.6,10.42,69.23,759.6546,
2022-01-10 10:02:00,146930.0,115.9,10.4,69.5,759.6347,
2022-01-10 10:03:00,146931.0,112.7,10.49,69.5,759.6369,
2022-01-10 10:04:00,146932.0,109.9,10.5,69.14,759.6408,
2022-01-10 10:05:00,146933.0,105.0,10.45,69.49,759.6354,
2022-01-10 10:06:00,146934.0,106.6,10.53,69.39,759.6428,
2022-01-10 10:07:00,146935.0,118.7,10.49,69.23,759.6458,
2022-01-10 10:08:00,146936.0,140.9,10.43,69.56,759.6394,
2022-01-10 10:09:00,146937.0,165.7,10.47,69.73,759.6405,
2022-01-10 10:10:00,146938.0,191.4,10.52,69.78,759.6289,
2022-01-10 10:11:00,146939.0,209.7,10.53,69.52,759.6027,
2022-01-10 10:12:00,146940.0,218.5,10.51,69.66,759.6124,
2022-01-10 10:13:00,146941.0,206.8,10.54,69.65,759.6223,
2022-01-10 10:14:00,146942.0,189.5,10.56,69.6,759.6311,
2022-01-10 10:15:00,146943.0,179.3,10.68,69.51,759.6363,
2022-01-10 10:16:00,146944.0,175.5,10.77,68.84,759.647,
2022-01-10 10:17:00,146945.0,172.2,10.69,68.37,759.6345,
2022-01-10 10:18:00,146946.0,164.4,10.65,68.71,759.651,
2022-01-10 10:19:00,146947.0,154.4,10.71,68.65,759.6795,
2022-01-10 10:20:00,146948.0,148.9,10.68,68.65,759.6922,
2022-01-10 10:21:00,146949.0,147.8,10.65,68.63,759.7082,
2022-01-10 10:22:00,146950.0,151.5,10.56,68.68,759.6991,
2022-01-10 10:23:00,146951.0,166.3,10.48,68.92,759.6917,
2022-01-10 10:24:00,146952.0,195.4,10.42,69.32,759.6846,
2022-01-10 10:25:00,146953.0,224.2,10.51,69.61,759.6672,
2022-01-10 10:26:00,146954.0,244.9,10.62,69.08,759.657,
2022-01-10 10:27:00,146955.0,254.2,10.78,68.6,759.6476,
2022-01-10 10:28:00,146956.0,263.6,10.82,68.02,759.6258,
2022-01-10 10:29:00,146957.0,281.8,10.86,67.99,759.6101,
2022-01-10 10:30:00,146958.0,305.0,10.96,67.57,759.5934,
2022-01-10 10:31:00,146959.0,337.7,11.05,67.3,759.5568,
2022-01-10 10:32:00,146960.0,369.9,11.06,66.57,759.5403,
2022-01-10 10:33:00,146961.0,448.4,10.98,66.43,759.5055,
2022-01-10 10:34:00,146962.0,717.1,10.88,66.99,759.4813,
2022-01-10 10:35:00,146963.0,719.6,11.05,67.19,759.452,
2022-01-10 10:36:00,146964.0,754.1,11.29,66.16,759.435,
2022-01-10 10:37:00,146965.0,555.0,11.28,64.94,759.4029,
2022-01-10 10:38:00,146966.0,625.1,11.31,64.74,759.369,
2022-01-10 10:39:00,146967.0,618.1,11.44,64.43,759.3585,
2022-01-10 10:40:00,146968.0,637.1,11.57,63.85,759.3407,
2022-01-10 10:41:00,146969.0,639.5,11.69,63.39,759.3286,
2022-01-10 10:42:00,146970.0,585.1,11.92,63.11,759.3294,
2022-01-10 10:43:00,146971.0,607.5,12.2,62.5,759.3313,
2022-01-10 10:44:00,146972.0,780.7,12.45,61.72,759.3216,
2022-01-10 10:45:00,146973.0,579.5,12.51,60.51,759.308,
2022-01-10 10:46:00,146974.0,444.2,12.42,60.08,759.2942,
2022-01-10 10:47:00,146975.0,376.5,12.25,59.77,759.2886,
2022-01-10 10:48:00,146976.0,370.6,12.08,60.08,759.2967,
2022-01-10 10:49:00,146977.0,385.4,11.94,60.96,759.3001,
2022-01-10 10:50:00,146978.0,374.3,11.9,61.14,759.2836,
2022-01-10 10:51:00,146979.0,343.5,11.96,61.39,759.2754,
2022-01-10 10:52:00,146980.0,311.4,12.17,61.13,759.2753,
2022-01-10 10:53:00,146981.0,292.5,12.13,60.32,759.2619,
2022-01-10 10:54:00,146982.0,279.5,11.99,60.55,759.2568,
2022-01-10 10:55:00,146983.0,269.3,11.83,61.16,759.2567,
2022-01-10 10:56:00,146984.0,248.4,11.81,61.3,759.2712,
2022-01-10 10:57:00,146985.0,225.2,11.52,61.57,759.3035,
2022-01-10 10:58:00,146986.0,214.9,11.39,62.47,759.3058,
2022-01-10 10:59:00,146987.0,221.2,11.4,62.69,759.3102,
2022-01-10 11:00:00,146988.0,234.2,11.46,62.97,759.3142,
2022-01-10 11:01:00,146989.0,244.4,11.64,62.81,759.3135,
2022-01-10 11:02:00,146990.0,244.5,11.69,62.6,759.3105,
2022-01-10 11:03:00,146991.0,237.5,11.72,62.78,759.317,
2022-01-10 11:04:00,146992.0,226.4,11.65,62.69,759.3213,
2022-01-10 11:05:00,146993.0,216.4,11.49,63.27,759.3142,
2022-01-10 11:06:00,146994.0,213.2,11.42,63.81,759.3009,
2022-01-10 11:07:00,146995.0,213.6,11.38,63.82,759.2697,
2022-01-10 11:08:00,146996.0,211.4,11.5,64.02,759.2514,
2022-01-10 11:09:00,146997.0,216.4,11.6,63.71,759.2401,
2022-01-10 11:10:00,146998.0,229.3,11.59,63.73,759.2077,
2022-01-10 11:11:00,146999.0,246.1,11.64,63.71,759.1853,
2022-01-10 11:12:00,147000.0,253.7,11.69,63.74,759.1667,
2022-01-10 11:13:00,147001.0,271.6,11.52,63.61,759.1516,
2022-01-10 11:14:00,147002.0,280.4,11.38,64.27,759.1622,
2022-01-10 11:15:00,147003.0,277.3,11.35,64.2,759.1631,
2022-01-10 11:16:00,147004.0,269.2,11.39,64.5,759.165,
2022-01-10 11:17:00,147005.0,258.5,11.5,64.29,759.1572,
2022-01-10 11:18:00,147006.0,253.5,11.62,64.08,759.1474,
2022-01-10 11:19:00,147007.0,252.3,11.71,63.73,759.1436,
2022-01-10 11:20:00,147008.0,258.0,11.72,63.35,759.1266,
2022-01-10 11:21:00,147009.0,266.3,11.64,63.22,759.1112,
2022-01-10 11:22:00,147010.0,267.2,11.57,63.68,759.1008,
2022-01-10 11:23:00,147011.0,276.6,11.76,63.55,759.0928,
2022-01-10 11:24:00,147012.0,293.7,11.87,62.5,759.0782,
2022-01-10 11:25:00,147013.0,311.6,11.71,61.9,759.0589,
2022-01-10 11:26:00,147014.0,329.9,11.73,62.4,759.0557,
2022-01-10 11:27:00,147015.0,380.2,11.87,61.97,759.0299,
2022-01-10 11:28:00,147016.0,900.0,11.87,61.42,759.0197,
2022-01-10 11:29:00,147017.0,947.0,11.85,61.24,759.0266,
2022-01-10 11:30:00,147018.0,850.0,11.9,61.63,759.0158,
2022-01-10 11:31:00,147019.0,698.0,12.14,61.15,758.9926,
2022-01-10 11:32:00,147020.0,549.1,12.37,60.17,758.9721,
2022-01-10 11:33:00,147021.0,381.2,12.39,59.38,758.963,
2022-01-10 11:34:00,147022.0,343.1,12.24,59.72,758.9545,
2022-01-10 11:35:00,147023.0,324.9,12.23,60.19,758.9521,
2022-01-10 11:36:00,147024.0,329.4,12.25,59.94,758.9218,
2022-01-10 11:37:00,147025.0,343.4,12.28,60.19,758.913,
2022-01-10 11:38:00,147026.0,358.9,12.2,60.05,758.9083,
2022-01-10 11:39:00,147027.0,766.7,12.07,60.75,758.9106,
2022-01-10 11:40:00,147028.0,738.9,12.09,60.38,758.8986,
2022-01-10 11:41:00,147029.0,988.0,12.12,60.48,758.876,
2022-01-10 11:42:00,147030.0,992.0,12.3,59.84,758.8508,
2022-01-10 11:43:00,147031.0,607.5,12.56,59.3,758.8214,
2022-01-10 11:44:00,147032.0,495.7,12.77,58.42,758.8176,
2022-01-10 11:45:00,147033.0,736.3,12.67,58.11,758.7614,
2022-01-10 11:46:00,147034.0,499.5,12.56,57.88,758.7139,
2022-01-10 11:47:00,147035.0,591.1,12.72,58.05,758.7106,
2022-01-10 11:48:00,147036.0,902.0,13.0,57.43,758.675,
2022-01-10 11:49:00,147037.0,962.0,13.14,55.38,758.673,
2022-01-10 11:50:00,147038.0,955.0,12.82,55.69,758.6634,
2022-01-10 11:51:00,147039.0,491.6,12.43,57.13,758.657,
2022-01-10 11:52:00,147040.0,395.0,12.35,57.72,758.635,
2022-01-10 11:53:00,147041.0,362.7,12.3,58.03,758.6256,
2022-01-10 11:54:00,147042.0,338.2,12.26,58.39,758.5792,
2022-01-10 11:55:00,147043.0,318.2,12.2,58.52,758.5434,
2022-01-10 11:56:00,147044.0,299.0,11.98,59.37,758.5201,
2022-01-10 11:57:00,147045.0,282.2,12.06,59.88,758.507,
2022-01-10 11:58:00,147046.0,268.7,12.29,59.34,758.5214,
2022-01-10 11:59:00,147047.0,250.8,12.31,59.07,758.5354,
2022-01-10 12:00:00,147048.0,234.5,12.31,58.67,758.5124,
2022-01-10 12:01:00,147049.0,230.4,12.27,58.77,758.4883,
2022-01-10 12:02:00,147050.0,231.7,12.24,58.88,758.4716,
2022-01-10 12:03:00,147051.0,234.0,12.21,58.96,758.4463,
2022-01-10 12:04:00,147052.0,237.6,12.09,59.01,758.4402,
2022-01-10 12:05:00,147053.0,236.2,12.16,59.09,758.4054,
2022-01-10 12:06:00,147054.0,243.3,12.32,58.26,758.3846,
2022-01-10 12:07:00,147055.0,252.1,12.45,57.7,758.3609,
2022-01-10 12:08:00,147056.0,229.2,12.39,56.89,758.3462,
2022-01-10 12:09:00,147057.0,223.3,12.25,57.32,758.3348,
2022-01-10 12:10:00,147058.0,236.7,12.2,57.58,758.3168,
2022-01-10 12:11:00,147059.0,254.6,12.12,58.03,758.3058,
2022-01-10 12:12:00,147060.0,316.5,12.08,58.26,758.2887,
2022-01-10 12:13:00,147061.0,484.2,12.13,57.77,758.2687,
2022-01-10 12:14:00,147062.0,761.2,12.24,57.87,758.2598,
2022-01-10 12:15:00,147063.0,815.0,12.42,57.0,758.2646,
2022-01-10 12:16:00,147064.0,906.0,12.65,56.54,758.2574,
2022-01-10 12:17:00,147065.0,910.0,12.8,54.94,758.2491,
2022-01-10 12:18:00,147066.0,899.0,12.76,54.89,758.2406,
2022-01-10 12:19:00,147067.0,853.0,12.57,55.45,758.2045,
2022-01-10 12:20:00,147068.0,823.0,12.8,55.38,758.1778,
2022-01-10 12:21:00,147069.0,602.1,12.88,54.6,758.1482,
2022-01-10 12:22:00,147070.0,262.6,12.83,54.49,758.1068,
2022-01-10 12:23:00,147071.0,317.8,12.61,55.42,758.0911,
2022-01-10 12:24:00,147072.0,811.0,12.67,55.38,758.0549,
2022-01-10 12:25:00,147073.0,887.0,12.71,55.05,758.0466,
2022-01-10 12:26:00,147074.0,855.0,12.78,54.94,758.0393,
2022-01-10 12:27:00,147075.0,833.0,12.85,54.7,758.0213,
2022-01-10 12:28:00,147076.0,803.0,13.12,54.19,758.0089,
2022-01-10 12:29:00,147077.0,804.0,13.23,53.4,757.9981,
2022-01-10 12:30:00,147078.0,842.0,13.18,52.83,757.9844,
2022-01-10 12:31:00,147079.0,844.0,13.25,53.18,757.9599,
2022-01-10 12:32:00,147080.0,856.0,13.59,52.59,757.9618,
2022-01-10 12:33:00,147081.0,867.0,13.77,51.39,757.9557,
2022-01-10 12:34:00,147082.0,842.0,13.8,51.13,757.9721,
2022-01-10 12:35:00,147083.0,873.0,13.69,51.73,757.9679,
2022-01-10 12:36:00,147084.0,892.0,13.77,51.91,757.9706,
2022-01-10 12:37:00,147085.0,821.0,13.67,52.25,757.9468,
2022-01-10 12:38:00,147086.0,794.1,13.76,52.28,757.9018,
2022-01-10 12:39:00,147087.0,970.0,13.86,51.7,757.8895,
2022-01-10 12:40:00,147088.0,991.0,13.84,51.11,757.8666,
2022-01-10 12:41:00,147089.0,781.6,13.72,51.59,757.8316,
2022-01-10 12:42:00,147090.0,751.4,13.94,51.66,757.8212,
2022-01-10 12:43:00,147091.0,834.0,14.18,50.75,757.8122,
2022-01-10 12:44:00,147092.0,743.9,14.07,50.02,757.8033,
2022-01-10 12:45:00,147093.0,451.8,14.16,50.32,757.8106,
2022-01-10 12:46:00,147094.0,575.7,14.02,50.41,757.7765,
2022-01-10 12:47:00,147095.0,568.6,13.61,52.22,757.7772,
2022-01-10 12:48:00,147096.0,783.0,13.71,52.17,757.771,
2022-01-10 12:49:00,147097.0,788.8,13.68,52.32,757.7566,
2022-01-10 12:50:00,147098.0,534.5,13.93,52.07,757.7438,
2022-01-10 12:51:00,147099.0,452.2,13.89,50.99,757.7362,
2022-01-10 12:52:00,147100.0,827.0,13.69,51.45,757.7156,
2022-01-10 12:53:00,147101.0,365.5,13.57,51.54,757.7181,
2022-01-10 12:54:00,147102.0,263.3,13.45,52.4,757.6943,
2022-01-10 12:55:00,147103.0,245.9,13.49,51.72,757.6902,
